comment_count,heat,likes,tags,year,month,weekday,hour,createtime
66,7648,7582,"['tennis', 'instasport', 'atpworldtour', 'nickkyrgios', 'tennistv', 'sports', 'atp', 'sport', 'kyrgios']",2018,3,4,16,2018-03-22 16:45:02
158,8661,8503,"['tennis', 'miami', 'fail', 'instasport', 'sports', 'tennistv', 'funny', 'sport', 'miamiopen']",2018,3,4,14,2018-03-22 14:43:14
9,5704,5695,"['tennis', 'instasport', 'kyleedmund', 'serve', 'tennistv', 'atp', 'atpworldtour', 'sequence', 'miamiopen']",2018,3,4,12,2018-03-22 12:38:41
216,13764,13548,"['tennis', 'miami', 'shapovalov', 'hotshot', 'instasport', 'atpworldtour', 'tennistv', 'sports', 'atp', 'sport', 'miamiopen']",2018,3,4,7,2018-03-22 07:58:39
28,5938,5910,"['tennis', 'miami', 'instasport', 'atpworldtour', 'tennistv', 'atp', 'sports', 'sport', 'miamiopen']",2018,3,3,21,2018-03-21 21:50:12
251,20654,20403,"['tennis', 'miami', 'instasport', 'MiamiOpen', 'atpworldtour', 'tennistv', 'sports', 'atp', 'miamiopen']",2018,3,3,21,2018-03-21 21:24:39
179,13195,13016,"['tennis', 'miami', 'hotshot', 'instasport', 'atpworldtour', 'tennistv', 'sports', 'atp', 'miamiopen', 'benoitpaire', 'paire']",2018,3,3,20,2018-03-21 20:46:21
38,9011,8973,"['tennis', 'miami', 'instasport', 'lucky', 'atpworldtour', 'sports', 'tennistv', 'atp', 'funny', 'miamiopen']",2018,3,3,18,2018-03-21 18:12:40
715,18297,17582,"['tennis', 'miami', 'instasport', 'throwback', 'atpworldtour', 'tennistv', 'atp', 'sports', 'sport', 'miamiopen']",2018,3,3,12,2018-03-21 12:49:51
80,14895,14815,"['tennis', 'bnppo18', 'instasport', 'indianwells', 'atpworldtour', 'tennistv', 'sports', 'atp', 'sport']",2018,3,3,8,2018-03-21 08:57:57
39,8149,8110,"['tennis', 'miami', 'federer', 'slowmotion', 'slowmo', 'slomo', 'atpworldtour', 'tennistv', 'sports', 'atp', 'rogerfederer', 'sport', 'miamiopen']",2018,3,2,18,2018-03-20 18:09:09
142,10890,10748,"['tennis', 'miami', 'instasport', 'throwback', 'atpworldtour', 'tennistv', 'atp', 'andymurray', 'novakdjokovic', 'sports', 'miamiopen']",2018,3,2,12,2018-03-20 12:14:46
37,6586,6549,"['tennis', 'miami', 'instasport', 'atpworldtour', 'tennistv', 'TFW', 'atp', 'sports', 'sport', 'miamiopen', 'mondaymotivation']",2018,3,1,17,2018-03-19 17:57:18
41,6222,6181,"['tennis', 'bnppo18', 'delpotro', 'indianwells', 'tennistv', 'delpo', 'sport']",2018,3,1,10,2018-03-19 10:01:45
53,15527,15474,"['tennis', 'bnppo18', 'MondayMotivation', 'delpotro', 'instasport', 'monday', 'atpworldtour', 'tennistv', 'delpo', 'sports', 'atp', 'motivationmonday', 'indianwells', 'mondaymotivation']",2018,3,1,5,2018-03-19 05:37:08
47,9453,9406,"['tennis', 'bnppo18', 'delpotro', 'champion', 'atpworldtour', 'tennistv', 'delpo', 'instagood']",2018,3,0,22,2018-03-18 22:26:06
248,24702,24454,"['tennis', 'bnppo18', 'delpotro', 'federer', 'instasport', 'atpworldtour', 'tennistv', 'rogerfederer', 'delpo', 'instagood']",2018,3,0,21,2018-03-18 21:51:47
174,18814,18640,"['tennis', 'matchpoint', 'delpotro', 'instasport', 'champion', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'sport', 'bnpparibasopen', 'celebration']",2018,3,0,19,2018-03-18 19:12:17
222,19425,19203,"['tennis', 'bnppo18', 'instasport', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'sport', 'bnpparibasopen']",2018,3,0,18,2018-03-18 18:54:43
220,21573,21353,"['tennis', 'bnppo18', 'delpotro', 'instasport', 'federer', 'atpworldtour', 'tennistv', 'atp', 'sport', 'bnpparibasopen']",2018,3,0,17,2018-03-18 17:05:10
9,4422,4413,"['tennis', 'bnppo18', 'instasport', 'sport', 'atpworldtour', 'tennistv', 'atp', 'indianwells', 'bnpparibasopen', 'final']",2018,3,0,15,2018-03-18 15:17:50
34,7577,7543,"['tennis', 'Rogerfederer', 'bnppo18', 'delpotro', 'federer', 'instasport', 'atpworldtour', 'tennistv', 'atp', 'delpo', 'instagood', 'indianwells', 'bnpparibasopen']",2018,3,0,12,2018-03-18 12:59:34
88,16397,16309,"['tennis', 'bnppo18', 'instasport', 'federer', 'indianwells', 'atpworldtour', 'tennistv', 'delpo', 'atp', 'sport', 'bnpparibasopen']",2018,3,0,12,2018-03-18 12:19:33
114,12311,12197,"['tennis', 'hotshot', 'instasport', 'doubles', 'BNPPPO18', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'sport', 'bnpparibasopen']",2018,3,6,21,2018-03-17 21:39:00
228,13606,13378,"['tennis', 'bnppo18', 'TennisParadise', 'federer', 'delpotro', 'instasport', 'tennistv', 'rogerfederer', 'delpo', 'indianwells', 'juanmartindelpotro']",2018,3,6,19,2018-03-17 19:35:53
42,9836,9794,"['tennis', 'instasport', 'bnpparibasopen', 'atpworldtour', 'tennistv', 'atp', 'indianwells', 'BNPPO18', 'sport']",2018,3,6,18,2018-03-17 18:26:20
65,12544,12479,"['tennis', 'bnppo18', 'instasport', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'sport', 'bnpparibasopen']",2018,3,6,16,2018-03-17 16:43:41
272,21996,21724,"['tennis', 'coric', 'bnppo18', 'instasport', 'federer', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'sport', 'bnpparibasopen']",2018,3,6,16,2018-03-17 16:21:36
20,4354,4334,"['tennis', 'bnppo18', 'instasport', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'sport', 'bnpparibasopen']",2018,3,6,13,2018-03-17 13:39:12
220,14228,14008,"['tennis', 'coric', 'delpotro', 'instasport', 'federer', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'raonic', 'sport', 'BNPPO18', 'bnpparibasopen', 'semifinals']",2018,3,6,11,2018-03-17 11:37:04
232,17541,17309,"['tennis', 'miami', 'instasport', 'doubles', 'atpworldtour', 'sports', 'tennistv', 'atp', 'miamiopen']",2018,3,6,5,2018-03-17 05:03:24
13,9058,9045,"['tennis', 'bnppo18', 'instasport', 'indianwells', 'tennistv', 'delpo', 'sport', 'bnpparibasopen']",2018,3,5,21,2018-03-16 21:48:10
18,7712,7694,"['tennis', 'bnppo18', 'instasport', 'indianwells', 'atpworldtour', 'tennistv', 'delpo', 'atp', 'sport', 'bnpparibasopen']",2018,3,5,19,2018-03-16 19:47:55
15,5912,5897,"['tennis', 'bnppo18', 'instasport', 'atpworldtour', 'tennistv', 'atp', 'milosraonic', 'raonic', 'bnpparibasopen']",2018,3,5,19,2018-03-16 19:01:41
47,6119,6072,"['tennis', 'bnppo18', 'forehand', 'instasport', 'slomo', 'atpworldtour', 'tennistv', 'delpo', 'atp', 'california', 'sport', 'bnpparibasopen']",2018,3,5,16,2018-03-16 16:14:35
34,11526,11492,"['tennis', 'bnppo18', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'tommyhaas', 'haas', 'bnpparibasopen']",2018,3,5,15,2018-03-16 15:32:41
283,19825,19542,"['tennis', 'backhand', 'bnppo18', 'instasport', 'federer', 'indianwells', 'tennistv', 'rogerfederer', 'sport', 'bnpparibasopen']",2018,3,5,0,2018-03-16 00:41:22
115,9604,9489,"['tennis', 'bnppo18', 'chung', 'instasport', 'federer', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'sport']",2018,3,4,20,2018-03-15 20:42:57
20,8605,8585,"['tennis', 'coric', 'bnppo18', 'instasport', 'indianwells', 'tennistv', 'sport', 'bnpparibasopen']",2018,3,4,19,2018-03-15 19:24:01
87,5064,4977,"['tennis', 'tbt', 'andreagassi', 'miami', 'instasport', 'MiamiOpen', 'djokovic', 'tennistv', 'novakdjokovic', 'agassi', 'sports', 'miamiopen', 'throwbackthursday']",2018,3,4,11,2018-03-15 11:32:33
54,9989,9935,"['tennis', 'bnppo18', 'instasport', 'doubles', 'atpworldtour', 'tennistv', 'atp', 'sports', 'indianwells', 'sport']",2018,3,4,10,2018-03-15 10:50:25
198,21434,21236,"['tennis', 'instasport', 'federer', 'indianwells', 'tennistv', 'sport', 'BNPPO18', 'bnpparibasopen']",2018,3,4,0,2018-03-15 00:14:19
60,12303,12243,"['tennis', 'instasports', 'bnppo18', 'hotshot', 'lopez', 'atpworldtour', 'tennistv', 'atp', 'instagood', 'felicianolopez', 'indianwells']",2018,3,3,23,2018-03-14 23:03:25
54,13143,13089,"['tennis', 'instasport', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'sport', 'BNPPO18']",2018,3,3,21,2018-03-14 21:00:03
63,10042,9979,"['tennis', 'chung', 'atpworldtour', 'tennistv', 'atp', 'indianwells', 'BNPPO18', 'bnpparibasopen']",2018,3,3,15,2018-03-14 15:54:53
30,7657,7627,"['tennis', 'views', 'bnppo18', 'TennisParadise', 'instasport', 'atpworldtour', 'tennistv', 'sports', 'atp', 'instagood', 'california', 'indianwells', 'cali', 'sport']",2018,3,3,13,2018-03-14 13:37:59
211,13741,13530,"['tennis', 'miami', 'instasport', 'MiamiOpen', 'djokovic', 'atpworldtour', 'tennistv', 'sports', 'novakdjokovic', 'atp', 'sport']",2018,3,3,12,2018-03-14 12:40:28
40,4953,4913,"['tennis', 'bnppo18', 'indianwells', 'atpworldtour', 'tennistv', 'sports', 'atp', 'livestream', 'sport', 'live']",2018,3,3,10,2018-03-14 10:17:20
116,16251,16135,"['tennis', 'bnppo18', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'sport']",2018,3,2,21,2018-03-13 21:40:44
28,6077,6049,"['tennis', 'pablocuevas', 'bnppo18', 'instasport', 'atpworldtour', 'tennistv', 'sports', 'indianwells', 'cuevas']",2018,3,2,20,2018-03-13 20:22:29
172,11476,11304,"['tennis', 'bnppo18', 'instasport', 'federer', 'atpworldtour', 'tennistv', 'rogerfederer', 'sports', 'atp', 'indianwells']",2018,3,2,13,2018-03-13 13:53:00
13,3590,3577,"['tennis', 'views', 'bnppo18', 'TennisParadise', 'instasport', 'tennistv', 'california', 'cali', 'instagood', 'sports', 'indianwells', 'sport']",2018,3,2,13,2018-03-13 13:05:08
34,8933,8899,"['tennis', 'instasport', 'indianwells', 'fritz', 'tennistv', 'atp', 'atpworldtour', 'sport', 'BNPPO18', 'bnpparibasopen', 'celebration']",2018,3,1,22,2018-03-12 22:23:32
684,24391,23707,"['tennis', 'instasport', 'federer', 'dropshot', 'indianwells', 'tennistv', 'funny', 'sport', 'BNPPO18']",2018,3,1,21,2018-03-12 21:35:36
29,9044,9015,"['tennis', 'hotshot', 'instasport', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'sport', 'BNPPO18']",2018,3,1,19,2018-03-12 19:54:37
114,14719,14605,"['tennis', 'bnppo18', 'federer', 'atpworldtour', 'tennistv', 'rogerfederer', 'sports', 'atp', 'indianwells']",2018,3,1,18,2018-03-12 18:05:36
127,13245,13118,"['tennis', 'bnppo18', 'monfils', 'atpworldtour', 'tennistv', 'sports', 'atp', 'lamonf', 'indianwells', 'gaelmonfils']",2018,3,1,12,2018-03-12 12:51:59
82,11080,10998,"['tennis', 'bnppo18', 'shock', 'instasport', 'atpworldtour', 'tennistv', 'sports', 'atp', 'indianwells', 'upset']",2018,3,1,10,2018-03-12 10:53:47
53,7365,7312,"['tennis', 'bnppo18', 'monday', 'dimitrov', 'atpworldtour', 'tennistv', 'atp', 'mondaymood', 'indianwells', 'fognini']",2018,3,1,9,2018-03-12 09:32:18
43,9490,9447,"['tennis', 'bnppo18', 'hotshot', 'instasport', 'indianwells', 'atpworldtour', 'tennistv', 'sports', 'atp', 'raonic', 'trickshot']",2018,3,1,2,2018-03-12 02:30:02
43,9891,9848,"['tennis', 'bnppo18', 'instasport', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'sport']",2018,3,0,21,2018-03-11 21:00:24
72,9202,9130,"['tennis', 'blackpanther', 'instasport', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'lamonf', 'wakanda', 'sport', 'BNPPO18']",2018,3,0,18,2018-03-11 18:41:59
31,4947,4916,"['tennis', 'nole', 'bnppo18', 'legend', 'champion', 'djokovic', 'atpworldtour', 'tennistv', 'novakdjokovic', 'atp', 'indianwells']",2018,3,0,12,2018-03-11 12:07:31
98,15961,15863,"['tennis', 'bnppo18', 'federer', 'instasport', 'atpworldtour', 'tennistv', 'rogerfederer', 'funny', 'sports', 'atp', 'indianwells']",2018,3,0,6,2018-03-11 06:03:11
414,22557,22143,"['tennis', 'fail', 'instasport', 'atpworldtour', 'tennistv', 'atp', 'funny', 'indianwells', 'BNPPO18', 'sport']",2018,3,6,21,2018-03-10 21:49:41
71,9860,9789,"['tennis', 'trickshot', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'sport', 'BNPPO18']",2018,3,6,17,2018-03-10 17:02:28
8,4271,4263,"['tennis', 'thiem', 'SuperSaturday', 'federer', 'dimitrov', 'instasport', 'atpworldtour', 'tennistv', 'atp', 'indianwells', 'BNPPO18', 'sport']",2018,3,6,13,2018-03-10 13:36:06
56,12419,12363,"['tennis', 'bnppo18', 'federer', 'instasport', 'atpworldtour', 'tennistv', 'rogerfederer', 'livestream', 'sports', 'atp', 'indianwells', 'live']",2018,3,6,11,2018-03-10 11:17:08
83,14055,13972,"['tennis', 'bnppo18', 'delpotro', 'instasport', 'dimitrov', 'indianwells', 'atpworldtour', 'tennistv', 'sports', 'delpo', 'atp', 'sport']",2018,3,6,9,2018-03-10 09:50:39
15,4164,4149,"['tennis', 'instasport', 'tennistv', 'sports', 'nickkyrgios', 'indianwells', 'BNPPO18', 'kyrgios']",2018,3,6,6,2018-03-10 06:33:30
78,9534,9456,"['tennis', 'bnppo18', 'instasport', 'fridayfeeling', 'atpworldtour', 'tennistv', 'NextGenATP', 'sport', 'bnpparibasopen']",2018,3,5,23,2018-03-09 23:41:23
63,15384,15321,"['tennis', 'bnppo18', 'boxing', 'djokovic', 'atpworldtour', 'tennistv', 'atp', 'sport']",2018,3,5,20,2018-03-09 20:32:36
17,9637,9620,"['indianwells', 'BNPPO18', 'Repost']",2018,3,5,18,2018-03-09 18:30:03
314,17423,17109,"['tennis', 'lamonfstory', 'bnppo18', 'instasport', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'lamonf', 'sport']",2018,3,5,17,2018-03-09 17:55:43
3,3859,3856,"['tennis', 'atpworldtour', 'tennistv', 'atp', 'indianwells', 'BNPPO18', 'sport', 'sock']",2018,3,5,14,2018-03-09 14:04:24
17,2681,2664,"['tennis', 'dancing', 'dance', 'bnppo18', 'instasport', 'fridayfeeling', 'fridaymood', 'tennistv', 'sports', 'indianwells', 'friday']",2018,3,5,10,2018-03-09 10:22:15
104,9052,8948,"['tennis', 'bnppo18', 'fail', 'instasport', 'tennistv', 'sports', 'funny', 'indianwells']",2018,3,5,8,2018-03-09 08:58:57
59,8451,8392,"['tennis', 'trickshot', 'bnppo18', 'hotshot', 'instasport', 'fridayfeeling', 'tennistv', 'sports', 'paire', 'indianwells', 'tweener']",2018,3,5,6,2018-03-09 06:38:22
133,12845,12712,"['tennis', 'instasport', 'atpworldtour', 'tennistv', 'atp', 'NextGenATP', 'sport', 'BNPPO18', 'bnpparibasopen']",2018,3,5,1,2018-03-09 01:58:04
40,7421,7381,"['tennis', 'bnppo18', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'sport']",2018,3,4,20,2018-03-08 20:48:06
58,5434,5376,"['tennis', 'bnppo18', 'football', 'atpworldtour', 'tennistv', 'atp', 'indianwells']",2018,3,4,15,2018-03-08 15:29:23
60,9366,9306,"['tbt', 'bnppo18', 'hotshot', 'instasport', 'dimitrov', 'grigordimitrov', 'atpworldtour', 'sports', 'atp', 'indianwells', 'throwbackthursday']",2018,3,4,9,2018-03-08 09:04:40
10,3325,3315,"['tennis', 'bnppo18', 'instasport', 'nishikori', 'atpworldtour', 'tennistv', 'TFW', 'keinishikori', 'atp', 'sports', 'indianwells']",2018,3,4,6,2018-03-08 06:17:08
13,6687,6674,"['tennis', 'zverev', 'atpworldtour', 'tennistv', 'atp', 'indianwells', 'BNPPO18', 'sport']",2018,3,4,0,2018-03-08 00:48:23
12,3201,3189,"['tennis', 'bnppo18', 'instasport', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'NextGenATP', 'sport', 'BNPPO18']",2018,3,3,21,2018-03-07 21:23:29
80,12671,12591,"['tennis', 'bnppo18', 'delpotro', 'djokovic', 'atpworldtour', 'tennistv', 'delpo', 'sports', 'atp', 'indianwells']",2018,3,3,11,2018-03-07 11:35:47
195,9520,9325,"['tennis', 'bnppo18', 'hype', 'instasport', 'indianwells', 'atpworldtour', 'tennistv', 'sports', 'atp', 'sport']",2018,3,3,8,2018-03-07 08:42:24
56,10354,10298,"['tennis', 'bnppo18', 'federer', 'instasport', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'sport', 'bnpparibasopen']",2018,3,2,20,2018-03-06 20:29:00
107,13246,13139,"['tennis', 'bnppo18', 'hotshot', 'federer', 'atpworldtour', 'tennistv', 'rogerfederer', 'indianwells']",2018,3,2,16,2018-03-06 16:53:20
63,7119,7056,"['tennis', 'bnppo18', 'monfils', 'instasport', 'indianwells', 'atpworldtour', 'tennistv', 'sports', 'atp', 'sport', 'gaelmonfils']",2018,3,2,9,2018-03-06 09:16:56
67,6921,6854,"['tennis', 'bnppo18', 'surprise', 'dimitrov', 'djokovic', 'atpworldtour', 'tennistv', 'atp', 'funny', 'indianwells']",2018,3,2,6,2018-03-06 06:01:03
61,9013,8952,"['tennis', 'monfils', 'instasport', 'atpworldtour', 'tennistv', 'sports', 'atp', 'epic', 'gaelmonfils']",2018,3,1,13,2018-03-05 13:13:04
378,22133,21755,"['tennis', 'bnppo18', 'nadal', 'instasport', 'rafanadal', 'doubles', 'rafa', 'indianwells', 'throwback', 'tennistv', 'sports', 'sport', 'mondaymotivation']",2018,3,1,11,2018-03-05 11:28:04
76,5994,5918,"['tennis', 'instasport', 'atpworldtour', 'tennistv', 'atp', 'funny', 'sports']",2018,3,1,8,2018-03-05 08:24:53
10,4170,4160,"['tennis', 'bnppo18', 'slowmotion', 'instasport', 'practice', 'nishikori', 'slomo', 'instaslow', 'atpworldtour', 'tennistv', 'atp', 'keinishikori', 'sports', 'indianwells', 'slomotion']",2018,3,1,5,2018-03-05 05:56:33
398,17018,16620,"['tennis', 'chile', 'brasil', 'brazil', 'hotshot', 'instasport', 'atpworldtour', 'tennistv', 'sports', 'atp', 'saopaulo', 'sport', 'cheeky']",2018,3,0,14,2018-03-04 14:59:33
37,7565,7528,"['tennis', 'delpotro', 'instasport', 'atpworldtour', 'tennistv', 'atp', 'delpo', 'acapulco', 'sport', 'mexico']",2018,3,0,10,2018-03-04 10:30:15
21,12278,12257,"['tennis', 'delpotro', 'dubai', 'champion', 'ddftennis', 'winning', 'amt2018', 'tennistv', 'sports', 'delpo', 'acapulco', 'sport']",2018,3,0,7,2018-03-04 07:51:46
24,8236,8212,"['tennis', 'bnppo18', 'hotshot', 'instasport', 'djokovic', 'throwback', 'atpworldtour', 'tennistv', 'atp', 'sports', 'novakdjokovic', 'indianwells']",2018,3,0,6,2018-03-04 06:39:29
45,11459,11414,"['tennis', 'delpotro', 'instasport', 'champion', 'winning', 'amt2018', 'acapulco', 'atpworldtour', 'tennistv', 'delpo', 'atp', 'sports', 'sport', 'mexico']",2018,3,0,0,2018-03-04 00:44:50
205,5501,5296,"['tennis', 'bnppo18', 'instasport', 'indianwells', 'atpworldtour', 'tennistv', 'atp', 'sports', 'sport']",2018,3,6,7,2018-03-03 07:39:49
61,10535,10474,"['tennis', 'bnppo18', 'flashbackfriday', 'fbf', 'fb', 'indianwells', 'atpworldtour', 'tennistv', 'sports', 'atp', 'sport']",2018,3,5,17,2018-03-02 17:45:40
46,9996,9950,"['tennis', 'hotshot', 'monfils', 'fridayfeeling', 'fridaymood', 'tennistv', 'sports', 'sport', 'gaelmonfils']",2018,3,5,13,2018-03-02 13:54:08
80,6967,6887,"['tennis', 'bnppo18', 'hype', 'nadal', 'instasport', 'rafa', 'tennistv', 'sports', 'indianwells', 'pumped', 'sport']",2018,3,4,13,2018-03-01 13:06:43
243,13666,13423,"['tbt', 'tennis', 'instasport', 'amt2018', 'throwback', 'atpworldtour', 'tennistv', 'sports', 'atp', 'acapulco', 'throwbackthursday']",2018,3,4,11,2018-03-01 11:49:40
188,10525,10337,"['tennis', 'hotshot', 'showboat', 'instasport', 'mannarino', 'tennistv', 'atp', 'atpworldtour', 'acapulco', 'sport', 'mexico']",2018,3,4,9,2018-03-01 09:48:11
67,11426,11359,"['tennis', 'coric', 'bornacoric', 'hotshot', 'dubai', 'ddftennis', 'atpworldtour', 'sports', 'tennistv', 'atp', 'sport']",2018,3,4,8,2018-03-01 08:13:11
21,6408,6387,"['tennis', 'delpotro', 'instasport', 'amt2018', 'acapulco', 'atpworldtour', 'tennistv', 'delpo', 'sports', 'atp', 'mexico']",2018,2,3,10,2018-02-28 10:06:44
28,7516,7488,"['tennis', 'shapovalov', 'instasport', 'amt2018', 'acapulco', 'atpworldtour', 'sports', 'tennistv', 'atp', 'funny', 'mexico']",2018,2,3,8,2018-02-28 08:24:33
338,13836,13498,"['tennis', 'dubai', 'ddftennis', 'funnymoment', 'atpworldtour', 'tennistv', 'sports', 'funny', 'atp', 'humpday', 'paire']",2018,2,3,5,2018-02-28 05:57:48
31,6264,6233,"['tennis', 'spongebob', 'nadal', 'instasport', 'rafanadal', 'rafa', 'amt2018', 'atpworldtour', 'tennistv', 'atp', 'sports', 'acapulco', 'sport', 'mexico']",2018,2,2,16,2018-02-27 16:23:04
53,6623,6570,"['tennis', 'jaziri', 'shock', 'instasport', 'dubai', 'ddftennis', 'atpworldtour', 'tennistv', 'sports', 'atp', 'sport', 'upset']",2018,2,2,12,2018-02-27 12:57:53
45,6424,6379,"['thiem', 'views', 'instasport', 'zverev', 'AMT2018', 'atpworldtour', 'tennistv', 'sports', 'atp', 'acapulco', 'instagood', 'sport', 'mexico']",2018,2,2,11,2018-02-27 11:54:15
86,7249,7163,"['tennis', 'nadal', 'shapovalov', 'delpotro', 'instasport', 'rafanadal', 'zverev', 'amt2018', 'nishikori', 'atpworldtour', 'tennistv', 'sports', 'atp', 'acapulco', 'delpo', 'sport', 'mexico']",2018,2,2,11,2018-02-27 11:03:42
60,6539,6479,"['tennis', 'ljubicic', 'nadal', 'instasport', 'federer', 'champion', 'mondaymotivation', 'djokovic', 'winner', 'indianwells', 'tennistv', 'IW18', 'sport', 'BNPPO18', 'bnpparibasopen', 'trophy']",2018,2,1,13,2018-02-26 13:30:09
32,8295,8263,"['tennis', 'diving', 'dubai', 'ddftennis', 'atpworldtour', 'tennistv', 'sports', 'atp', 'sport', 'dive']",2018,2,1,11,2018-02-26 11:23:43
25,11573,11548,"['tennis', 'diegoschwartzman', 'champion', 'winning', 'rioopen2018', 'schwartzman', 'atpworldtour', 'tennistv', 'motivationmonday', 'sports', 'atp', 'sport', 'riodejaneiro', 'mondaymotivation', 'trophy', 'rio']",2018,2,1,7,2018-02-26 07:52:52
60,7585,7525,"['tennis', 'instasport', 'dubai', 'ddftennis', 'atpworldtour', 'nickkyrgios', 'tennistv', 'atp', 'sports', 'sport', 'kyrgios']",2018,2,1,6,2018-02-26 06:51:39
63,10907,10844,"['tennis', 'brazil', 'instasport', 'atpworldtour', 'tennistv', 'atp', 'sport', 'riodejaneiro', 'rio']",2018,2,0,17,2018-02-25 17:13:03
0,837,837,"['communitytennis', 'tennis', 'ReturnTheServe', 'USOpen', 'USOpenArtCourtsxChase', 'whoisfirstservemiami', 'kidstennis', 'instatennis', 'instacool', 'USTAFoundation', 'NJTL']",2018,4,5,9,2018-04-06 09:48:35
14,3953,3939,"['couperogers', 'USOpenSeries', 'throwback', 'tennis', 'montreal', 'capriati', 'wta', 'instatennis', 'tenniscanada', 'navratilova']",2018,4,4,21,2018-04-05 21:56:31
9,4097,4088,"['USOpenSeries', 'yalebowl', 'tennis', 'wta', 'newhaven', 'instatennis', 'ctopen', 'summer', 'yale', 'ctopentennis']",2018,4,4,17,2018-04-05 17:10:15
107,6673,6566,"['USOpen50', 'petesampras', 'throwback', 'tennis', 'tbt', 'USOpen', 'flushingmeadows', 'instatennis', 'atp', 'grandslam', 'legend']",2018,4,4,12,2018-04-05 12:36:05
69,7822,7753,"['tennis', 'thursdaythoughts', 'USOpen', 'motivationalquotes', 'wta', 'instatennis', 'womenwhoinspire', 'angiekerber', 'instaquotes']",2018,4,4,11,2018-04-05 11:03:48
17,6968,6951,"['coronapark', 'queens', 'tennis', 'USOpen', 'instawow', 'madeinqueens', 'flushingmeadows', 'instatennis', 'newyork', 'instaview', 'grandslam']",2018,4,3,21,2018-04-04 21:31:39
48,3279,3231,"['USOpen50', 'tennis', 'USOpen', 'argentina', 'flushingmeadows', 'instatennis', 'memories', 'sabatini', 'history', 'grandslam', 'halloffamer']",2018,4,3,17,2018-04-04 17:59:39
120,8538,8418,"['communitytennis', 'tennis', 'ReturnTheServe', 'USOpen', 'venuswilliams', 'USOpenArtCourtsxChase', 'itsallaboutthekids', 'whoisfirstservemiami', 'kidstennis', 'serenawilliams', 'instatennis', 'NJTL', 'tracyaustin']",2018,4,3,16,2018-04-04 16:31:04
31,6308,6277,"['throwback', 'tennis', 'USOpen', 'carlosmoya', 'instapolaroid', 'gugakuerten', 'flushingmeadows', 'instatennis', 'memories', 'grandslam']",2018,4,3,10,2018-04-04 10:33:45
1,3052,3051,"['USOpenSeries', 'tennis', 'atlanta', 'instavista', 'hotlanta', 'bbtao', 'instatennis', 'atpworldtour', 'summer', 'atp']",2018,4,2,22,2018-04-03 22:50:03
45,9008,8963,"['tennis', 'USOpen', 'tommyhaas', 'instaclassic', 'happy', 'germany', 'flushingmeadows', 'instatennis', 'birthday', 'grandslam']",2018,4,2,19,2018-04-03 19:17:58
67,8127,8060,"['tennis', 'USOpen', 'instawow', 'anaivanovic', 'flushingmeadows', 'instatennis', 'forehand', 'fearhand', 'grandslam', 'serbia']",2018,4,2,16,2018-04-03 16:05:35
6,2011,2005,"['artoftennis', 'streetart', 'communitytennis', 'tennis', 'ReturnTheServe', 'SerenaWilliams', 'USOpenArtCourtsxChase', 'itsallaboutthekids', 'whoisfirstservemiami', 'kidstennis', 'instatennis', 'BillieJeanKing', 'artproject', 'USTAFoundation', 'NJTL', 'artwork', 'VenusWilliams']",2018,4,2,12,2018-04-03 12:00:23
7,3447,3440,"['USOpen50', 'hardcourts', 'throwback', 'tennis', 'USOpen', 'instawow', 'color', 'flushingmeadows', 'instatennis', 'memories', 'grandslam']",2018,4,2,10,2018-04-03 10:25:10
40,5195,5155,"['throwback', 'USOpen50', 'tennis', 'USOpen', 'wta', 'belgium', 'flushingmeadows', 'instatennis', 'champion', 'memories', 'instamemories', 'kimclijsters']",2018,4,1,16,2018-04-02 16:09:41
17,5135,5118,"['throwback', 'USOpenSeries', 'ivanovic', 'tennis', 'mubadalasvc', 'wta', 'california', 'petrova', 'instatennis', 'summer']",2018,4,1,14,2018-04-02 14:27:23
56,10449,10393,"['USOpenSeries', 'tennis', 'instawow', 'nadal', 'atpworldtour', 'instatennis', 'summer', 'atp', 'djokovic', 'cincytennis']",2018,4,1,10,2018-04-02 10:00:10
165,14632,14467,"['sports', 'instasports', 'teamusatennis', 'miamiopen', 'tennis', 'ATPMasters1000', 'instatennis', 'atp', 'johnisner']",2018,4,0,16,2018-04-01 16:14:33
